length,height,whole_weight,sex_I,sex_M,age
0.515,0.36055512754639896,0.573,1,0,1
0.52,0.37416573867739417,0.6385,1,0,2
0.525,0.3535533905932738,0.657,1,0,2
0.525,0.37416573867739417,0.8735,0,0,2
0.53,0.36055512754639896,0.781,1,0,2
0.53,0.37416573867739417,0.6765,1,0,2
0.53,0.3535533905932738,0.769,0,1,2
0.53,0.3535533905932738,0.6235,1,0,2
0.535,0.37416573867739417,0.7315,0,1,2
0.535,0.39370039370059057,0.8075,1,0,2
0.545,0.37416573867739417,0.737,0,1,2
0.545,0.3535533905932738,0.654,0,0,2
0.55,0.3872983346207417,0.7915,1,0,2
0.55,0.37416573867739417,0.753,1,0,2
0.55,0.3674234614174767,0.717,1,0,2
0.555,0.3872983346207417,0.783,1,0,2
0.575,0.3807886552931954,0.872,1,0,2
0.575,0.3872983346207417,0.983,1,0,2
0.585,0.39370039370059057,1.034,0,0,3
0.585,0.3807886552931954,0.9855,0,0,2
0.585,0.37416573867739417,0.7635,1,0,2
0.59,0.3674234614174767,0.9895,0,1,2
0.595,0.3674234614174767,0.9365,1,0,2
0.595,0.3674234614174767,0.964,0,0,2
0.595,0.39370039370059057,1.0455,0,0,3
0.595,0.406201920231798,1.081,0,0,3
0.6,0.4,1.012,0,1,3
0.6,0.4,1.122,0,0,3
0.605,0.406201920231798,1.1245,0,1,3
0.605,0.3872983346207417,1.1345,0,0,3
0.61,0.43588989435406733,1.0805,0,1,3
0.61,0.406201920231798,1.0835,0,0,3
0.615,0.4183300132670378,1.242,0,1,3
0.62,0.4242640687119285,1.3915,0,1,3
0.62,0.39370039370059057,1.085,0,1,3
0.62,0.39370039370059057,0.966,1,0,2
0.62,0.406201920231798,1.0855,0,1,3
0.625,0.3674234614174767,1.3025,0,0,3
0.625,0.4,1.15,1,0,3
0.63,0.41231056256176607,1.217,1,0,3
0.63,0.44158804331639234,1.306,0,0,3
0.64,0.4183300132670378,1.273,0,1,3
0.645,0.43588989435406733,1.4865,0,1,3
0.65,0.41231056256176607,1.3655,0,1,3
0.65,0.41231056256176607,1.276,0,1,3
0.65,0.4,1.2075,0,1,3
0.65,0.44158804331639234,1.281,0,0,3
0.65,0.4527692569068708,1.4275,0,1,3
0.65,0.4183300132670378,1.155,0,1,3
0.65,0.4183300132670378,1.35,0,0,3
0.65,0.43588989435406733,1.3685,0,1,3
0.66,0.41231056256176607,1.431,0,0,3
0.66,0.4242640687119285,1.261,0,1,3
0.665,0.44158804331639234,1.764,0,0,3
0.67,0.39370039370059057,1.278,0,0,3
0.67,0.44158804331639234,1.217,0,1,3
0.67,0.4472135954999579,1.46,0,0,3
0.675,0.4301162633521313,1.5575,0,0,3
0.675,0.41231056256176607,1.527,0,1,3
0.675,0.44158804331639234,1.4985,0,0,3
0.685,0.43588989435406733,1.885,0,1,3
0.685,0.4183300132670378,1.432,0,1,3
0.705,0.458257569495584,1.4385,0,1,3
0.705,0.41231056256176607,1.564,0,0,3
0.71,0.4183300132670378,2.14,0,1,3
0.725,0.4301162633521313,1.792,0,0,3
0.78,0.458257569495584,2.548,0,1,3
0.235,0.27386127875258304,0.1585,1,0,1
0.35,0.31622776601683794,0.4015,1,0,1
0.36,0.3391164991562634,0.465,1,0,1
0.38,0.3082207001484488,0.2885,1,0,1
0.38,0.3391164991562634,0.6475,0,0,2
0.43,0.36055512754639896,0.6485,0,1,2
0.465,0.324037034920393,0.452,1,0,1
0.47,0.34641016151377546,0.4915,1,0,1
0.485,0.3872983346207417,0.9145,0,0,2
0.495,0.39370039370059057,0.976,0,1,2
0.5,0.3807886552931954,0.7865,1,0,2
0.505,0.3872983346207417,0.775,0,1,2
0.51,0.3872983346207417,0.8415,1,0,2
0.51,0.3674234614174767,0.681,0,1,2
0.515,0.3391164991562634,0.6145,0,1,2
0.55,0.4242640687119285,1.1655,0,0,3
0.575,0.43588989435406733,1.764,0,0,3
0.605,0.4,1.1215,0,1,3
0.615,0.406201920231798,1.167,0,1,3
0.615,0.3872983346207417,1.0375,0,1,3
0.625,0.4242640687119285,1.223,0,1,3
0.625,0.3872983346207417,1.124,0,1,3
0.635,0.41231056256176607,1.2635,0,0,3
0.65,0.406201920231798,1.238,0,0,3
0.65,0.41231056256176607,1.4045,0,0,3
0.67,0.44158804331639234,1.37,0,0,3
0.695,0.4527692569068708,1.8185,0,0,3
0.705,0.44158804331639234,1.7525,0,0,3
0.275,0.25495097567963926,0.101,1,0,1
0.285,0.2645751311064591,0.106,1,0,1
0.36,0.29154759474226505,0.1865,1,0,1
0.385,0.31622776601683794,0.2575,1,0,1
0.4,0.31622776601683794,0.3225,1,0,1
0.43,0.3082207001484488,0.32,1,0,1
0.435,0.33166247903553997,0.4155,1,0,1
0.45,0.3391164991562634,0.3935,1,0,1
0.475,0.3674234614174767,0.4775,1,0,1
0.475,0.33166247903553997,0.452,1,0,1
0.485,0.37416573867739417,0.5065,1,0,1
0.51,0.324037034920393,0.5525,1,0,1
0.515,0.34641016151377546,0.565,1,0,1
0.52,0.37416573867739417,0.699,1,0,2
0.525,0.37416573867739417,0.6055,1,0,2
0.53,0.39370039370059057,0.7905,0,1,2
0.53,0.36055512754639896,0.702,0,1,2
0.53,0.3674234614174767,0.675,0,1,2
0.53,0.3391164991562634,0.475,1,0,1
0.53,0.3872983346207417,0.612,1,0,2
0.535,0.3807886552931954,0.705,1,0,2
0.535,0.3674234614174767,0.728,1,0,2
0.555,0.37416573867739417,0.846,0,0,2
0.555,0.4,0.86,0,1,2
0.56,0.3807886552931954,0.8875,0,1,2
0.56,0.3807886552931954,0.898,0,0,2
0.565,0.3535533905932738,0.6545,1,0,2
0.575,0.3807886552931954,0.795,1,0,2
0.575,0.34641016151377546,1.0535,0,1,3
0.575,0.3872983346207417,0.927,0,0,2
0.58,0.37416573867739417,0.701,1,0,2
0.58,0.39370039370059057,0.8275,0,1,2
0.585,0.39370039370059057,0.9845,0,0,2
0.585,0.3807886552931954,0.9565,0,1,2
0.59,0.3535533905932738,0.86,1,0,2
0.595,0.4301162633521313,1.1785,0,1,3
0.615,0.4301162633521313,1.2205,0,1,3
0.615,0.36055512754639896,0.9685,0,1,2
0.62,0.4183300132670378,1.107,0,0,3
0.62,0.4242640687119285,1.1305,1,0,3
0.62,0.39370039370059057,1.2555,0,1,3
0.625,0.39370039370059057,1.177,0,1,3
0.625,0.4301162633521313,1.2425,0,1,3
0.63,0.4,1.09,0,1,3
0.63,0.3872983346207417,1.072,0,0,3
0.645,0.39370039370059057,1.129,0,0,3
0.65,0.4183300132670378,1.2075,0,0,3
0.65,0.4183300132670378,1.227,0,0,3
0.655,0.4183300132670378,1.472,0,0,3
0.665,0.4242640687119285,1.5785,0,0,3
0.67,0.4183300132670378,1.4755,0,1,3
0.675,0.4183300132670378,1.5545,0,1,3
0.675,0.458257569495584,1.593,0,0,3
0.695,0.4472135954999579,1.8995,0,1,3
0.695,0.4183300132670378,1.361,0,0,3
0.705,0.41231056256176607,1.4575,0,0,3
0.74,0.4527692569068708,2.381,0,1,3
0.205,0.21213203435596426,0.0495,1,0,1
0.305,0.27386127875258304,0.1455,1,0,1
0.32,0.2449489742783178,0.129,1,0,1
0.355,0.31622776601683794,0.2255,1,0,1
0.425,0.33166247903553997,0.359,0,1,1
0.425,0.3082207001484488,0.3505,1,0,1
0.45,0.3391164991562634,0.5885,0,0,1
0.515,0.36055512754639896,0.623,0,1,2
0.52,0.3674234614174767,0.5375,0,0,1
0.525,0.3535533905932738,0.5655,1,0,1
0.555,0.36055512754639896,0.8625,0,1,2
0.61,0.41231056256176607,1.137,0,0,3
0.35,0.3082207001484488,0.221,1,0,1
0.38,0.3082207001484488,0.2425,1,0,1
0.46,0.31622776601683794,0.386,1,0,1
0.465,0.34641016151377546,0.5315,0,1,1
0.475,0.34641016151377546,0.562,0,1,1
0.565,0.37416573867739417,0.836,0,1,2
0.57,0.37416573867739417,0.9275,0,1,2
0.57,0.3807886552931954,0.8815,0,1,2
0.595,0.39370039370059057,1.03,0,1,3
0.605,0.4183300132670378,1.1685,0,0,3
0.615,0.3674234614174767,1.059,0,0,3
0.62,0.41231056256176607,1.127,0,1,3
0.625,0.41231056256176607,1.1665,0,1,3
0.68,0.4301162633521313,1.541,0,0,3
0.68,0.44158804331639234,1.7825,0,1,3
0.68,0.4183300132670378,1.543,0,1,3
0.71,0.41231056256176607,1.47,0,0,3
0.5,0.34641016151377546,0.6335,0,1,2
0.545,0.4183300132670378,0.754,0,0,2
0.46,0.3391164991562634,0.4485,0,0,1
0.535,0.3872983346207417,0.8105,0,1,2
0.335,0.27386127875258304,0.22,0,1,1
0.425,0.31622776601683794,0.4425,0,0,1
0.41,0.31622776601683794,0.3555,0,1,1
0.17,0.18708286933869708,0.034,1,0,1
0.335,0.3082207001484488,0.185,1,0,1
0.52,0.3535533905932738,0.79,0,1,2
0.53,0.3807886552931954,0.8255,0,0,2
0.5,0.3535533905932738,0.62,0,1,2
0.615,0.3807886552931954,0.9525,0,0,2
0.575,0.4,0.955,0,1,2
0.57,0.39370039370059057,0.91,0,1,2
0.455,0.324037034920393,0.416,0,1,1
0.37,0.29154759474226505,0.2045,1,0,1
0.445,0.3535533905932738,0.515,0,1,1
0.675,0.469041575982343,1.604,0,0,3
0.385,0.3391164991562634,0.3435,0,1,1
0.375,0.33166247903553997,0.3005,0,0,1
0.56,0.36055512754639896,0.8255,0,1,2
0.55,0.3872983346207417,0.785,0,1,2
0.57,0.39370039370059057,0.9685,0,0,2
0.485,0.39370039370059057,0.731,0,0,2
0.41,0.3391164991562634,0.4405,0,1,1
0.335,0.29154759474226505,0.1785,1,0,1
0.655,0.4472135954999579,1.373,0,1,3
0.565,0.406201920231798,0.9765,0,0,2
0.57,0.43588989435406733,1.018,0,0,3
0.55,0.3872983346207417,1.082,0,0,3
0.63,0.4183300132670378,1.423,0,0,3
0.475,0.3535533905932738,0.655,0,1,2
0.655,0.4242640687119285,1.4155,0,0,3
0.32,0.25495097567963926,0.1385,1,0,1
0.525,0.406201920231798,0.782,0,1,2
0.525,0.406201920231798,0.717,0,0,2
0.5,0.36055512754639896,0.6355,0,0,2
0.44,0.3674234614174767,0.3975,0,0,1
0.49,0.4,0.656,0,0,2
0.545,0.406201920231798,0.744,0,1,2
0.45,0.33166247903553997,0.447,0,0,1
0.515,0.3391164991562634,0.578,0,0,1
0.33,0.27386127875258304,0.1405,1,0,1
0.525,0.3872983346207417,0.708,0,0,2
0.295,0.3,0.1385,0,1,1
0.545,0.4,0.8615,0,1,2
0.645,0.4743416490252569,1.626,0,0,3
0.45,0.3391164991562634,0.478,0,1,1
0.61,0.41231056256176607,1.1775,0,0,3
0.38,0.31622776601683794,0.286,1,0,1
0.565,0.36055512754639896,1.058,0,0,3
0.67,0.4,1.5415,0,0,3
0.54,0.34641016151377546,0.817,0,1,2
0.29,0.27386127875258304,0.152,1,0,1
0.41,0.324037034920393,0.335,1,0,1
0.46,0.34641016151377546,0.4915,0,0,1
0.56,0.39370039370059057,0.9705,0,0,2
0.575,0.31622776601683794,0.9315,0,0,2
0.62,0.4472135954999579,1.221,0,1,3
0.515,0.37416573867739417,0.7365,0,1,2
0.56,0.4242640687119285,0.97,0,0,2
0.5,0.3872983346207417,0.8085,0,0,2
0.435,0.3535533905932738,0.4075,1,0,1
0.495,0.3674234614174767,0.6295,0,1,2
0.595,0.4242640687119285,1.053,0,0,3
0.76,0.43588989435406733,1.829,0,1,3
0.615,0.406201920231798,1.1765,0,0,3
0.565,0.3872983346207417,0.8765,0,0,2
0.14,0.18708286933869708,0.0145,1,0,1
0.445,0.37416573867739417,0.476,0,1,1
0.525,0.3535533905932738,0.813,0,0,2
0.16,0.1414213562373095,0.018,1,0,1
0.635,0.4847679857416329,1.064,0,1,3
0.575,0.406201920231798,0.853,0,1,2
0.38,0.3082207001484488,0.219,0,1,1
0.245,0.25495097567963926,0.0635,0,1,1
0.48,0.3872983346207417,0.6275,1,0,2
0.455,0.3674234614174767,0.441,1,0,1
0.455,0.3535533905932738,0.458,0,0,1
0.455,0.3674234614174767,0.4745,0,1,1
0.355,0.31622776601683794,0.216,1,0,1
0.52,0.37416573867739417,0.6765,1,0,2
0.54,0.3807886552931954,0.757,1,0,2
0.52,0.37416573867739417,0.7325,1,0,2
0.56,0.406201920231798,1.0285,1,0,3
0.52,0.4,0.712,0,0,2
0.615,0.43588989435406733,1.066,1,0,3
0.645,0.43588989435406733,1.3065,0,0,3
0.565,0.3674234614174767,0.8545,1,0,2
0.295,0.29154759474226505,0.125,0,1,1
0.375,0.3082207001484488,0.2225,0,1,1
0.525,0.37416573867739417,0.6955,1,0,2
0.395,0.282842712474619,0.266,0,1,1
0.5,0.406201920231798,0.7105,0,0,2
0.47,0.3391164991562634,0.487,0,0,1
0.58,0.4,0.728,1,0,2
0.5,0.39370039370059057,0.6675,1,0,2
0.725,0.469041575982343,2.0495,1,0,3
0.65,0.4636809247747852,1.498,0,0,3
0.67,0.4301162633521313,1.597,0,0,3
0.55,0.406201920231798,0.8605,1,0,2
0.49,0.3391164991562634,0.541,0,0,1
0.235,0.2449489742783178,0.058,1,0,1
0.235,0.282842712474619,0.0645,1,0,1
0.52,0.3391164991562634,0.77,0,1,2
0.475,0.3391164991562634,0.541,0,0,1
0.53,0.33166247903553997,0.739,0,1,2
0.35,0.25495097567963926,0.205,0,0,1
0.555,0.3807886552931954,0.8695,0,1,2
0.505,0.324037034920393,0.6555,0,1,2
0.54,0.4,1.0905,0,0,3
0.525,0.3391164991562634,0.6295,0,0,2
0.55,0.4183300132670378,1.0985,0,1,3
0.55,0.4,0.991,0,1,2
0.235,0.25495097567963926,0.0615,1,0,1
0.525,0.406201920231798,0.8005,0,1,2
0.475,0.37416573867739417,0.6175,0,1,2
0.53,0.406201920231798,0.772,0,0,2
0.525,0.3872983346207417,0.7155,0,0,2
0.53,0.36055512754639896,0.717,0,0,2
0.465,0.33166247903553997,0.6355,0,0,2
0.315,0.282842712474619,0.18,1,0,1
0.465,0.34641016151377546,0.5805,1,0,1
0.485,0.324037034920393,0.556,0,1,1
0.49,0.34641016151377546,0.591,1,0,1
0.515,0.37416573867739417,0.686,0,0,2
0.555,0.39370039370059057,1.016,0,0,3
0.61,0.4242640687119285,1.438,0,0,3
0.68,0.43588989435406733,1.807,0,0,3
0.69,0.44158804331639234,1.777,0,1,3
0.695,0.4527692569068708,2.173,0,1,3
0.72,0.44158804331639234,2.1505,0,0,3
0.27,0.27386127875258304,0.118,1,0,1
0.27,0.2449489742783178,0.099,1,0,1
0.295,0.2645751311064591,0.1365,1,0,1
0.295,0.25495097567963926,0.1295,1,0,1
0.315,0.2645751311064591,0.164,1,0,1
0.375,0.3082207001484488,0.2875,1,0,1
0.38,0.3,0.277,1,0,1
0.385,0.3,0.248,1,0,1
0.4,0.3082207001484488,0.252,1,0,1
0.415,0.34641016151377546,0.4015,0,1,1
0.415,0.31622776601683794,0.3905,1,0,1
0.42,0.3391164991562634,0.409,1,0,1
0.44,0.3674234614174767,0.4095,1,0,1
0.45,0.3674234614174767,0.494,1,0,1
0.475,0.34641016151377546,0.4905,1,0,1
0.485,0.34641016151377546,0.599,0,1,1
0.495,0.3391164991562634,0.6245,0,1,2
0.525,0.3391164991562634,0.7745,0,0,2
0.565,0.3872983346207417,0.9795,0,1,2
0.58,0.3872983346207417,0.8915,1,0,2
0.585,0.3535533905932738,0.874,0,0,2
0.6,0.39370039370059057,1.262,0,1,3
0.63,0.4301162633521313,1.21,0,1,3
0.645,0.41231056256176607,1.37,0,0,3
0.655,0.4301162633521313,1.759,0,0,3
0.665,0.406201920231798,1.3855,0,1,3
0.67,0.44158804331639234,1.8065,0,0,3
0.67,0.4472135954999579,1.5945,0,1,3
0.685,0.4242640687119285,1.4545,0,1,3
0.7,0.47958315233127197,2.003,0,1,3
0.72,0.4847679857416329,2.2385,0,1,3
0.185,0.21213203435596426,0.032,1,0,1
0.245,0.2345207879911715,0.0785,1,0,1
0.36,0.3,0.2075,1,0,1
0.375,0.282842712474619,0.2235,1,0,1
0.415,0.3082207001484488,0.34,1,0,1
0.455,0.3674234614174767,0.5365,1,0,1
0.48,0.324037034920393,0.635,1,0,2
0.485,0.3535533905932738,0.562,1,0,1
0.51,0.3535533905932738,0.597,1,0,1
0.52,0.3535533905932738,0.5815,0,1,1
0.555,0.37416573867739417,0.7545,0,0,2
0.585,0.3872983346207417,0.98,0,1,2
0.585,0.3872983346207417,1.0035,0,0,3
0.585,0.39370039370059057,1.133,0,1,3
0.61,0.4,1.146,0,1,3
0.61,0.3872983346207417,1.142,0,1,3
0.615,0.41231056256176607,1.12,0,1,3
0.62,0.37416573867739417,1.011,0,0,3
0.625,0.4183300132670378,1.131,0,1,3
0.625,0.4183300132670378,1.065,0,1,3
0.635,0.3807886552931954,1.181,0,1,3
0.64,0.4183300132670378,1.382,0,0,3
0.66,0.43588989435406733,1.4385,0,1,3
0.66,0.39370039370059057,1.2275,0,1,3
0.66,0.39370039370059057,1.4415,0,1,3
0.68,0.4183300132670378,1.473,0,0,3
0.69,0.44158804331639234,1.658,0,0,3
0.72,0.44158804331639234,1.7475,0,1,3
0.275,0.2645751311064591,0.096,1,0,1
0.33,0.25495097567963926,0.1445,1,0,1
0.33,0.29154759474226505,0.1965,1,0,1
0.365,0.3,0.196,1,0,1
0.365,0.3,0.2155,1,0,1
0.42,0.31622776601683794,0.2805,1,0,1
0.435,0.33166247903553997,0.334,1,0,1
0.435,0.31622776601683794,0.366,1,0,1
0.44,0.33166247903553997,0.4965,1,0,1
0.485,0.3,0.651,1,0,2
0.495,0.3535533905932738,0.5125,1,0,1
0.51,0.3535533905932738,0.6925,0,1,2
0.52,0.37416573867739417,0.5995,1,0,1
0.54,0.37416573867739417,0.74,1,0,2
0.54,0.39370039370059057,0.702,1,0,2
0.55,0.3535533905932738,0.672,1,0,2
0.56,0.39370039370059057,0.811,1,0,2
0.575,0.34641016151377546,0.9585,0,0,2
0.575,0.3872983346207417,0.858,1,0,2
0.575,0.406201920231798,0.9575,0,0,2
0.58,0.3674234614174767,0.926,0,0,2
0.58,0.39370039370059057,0.873,0,0,2
0.59,0.4,0.998,0,1,2
0.6,0.39370039370059057,0.6655,0,1,2
0.62,0.3807886552931954,1.003,0,1,3
0.625,0.4,1.234,0,0,3
0.625,0.39370039370059057,1.025,0,1,3
0.625,0.4183300132670378,1.2935,0,1,3
0.625,0.4183300132670378,1.0565,0,1,3
0.625,0.3807886552931954,1.7855,0,1,3
0.625,0.406201920231798,1.2255,0,0,3
0.635,0.4242640687119285,1.2565,0,0,3
0.645,0.3872983346207417,1.159,0,0,3
0.645,0.406201920231798,1.403,0,1,3
0.69,0.4301162633521313,1.826,0,0,3
0.695,0.4301162633521313,1.7715,0,0,3
0.515,0.34641016151377546,0.6125,0,1,2
0.545,0.36055512754639896,0.658,1,0,2
0.62,0.3807886552931954,0.911,0,1,2
0.63,0.3872983346207417,1.1955,0,1,3
0.63,0.4,1.336,0,0,3
0.64,0.4242640687119285,1.36,0,0,3
0.37,0.282842712474619,0.2325,1,0,1
0.395,0.29154759474226505,0.317,1,0,1
0.4,0.3391164991562634,0.318,1,0,1
0.41,0.31622776601683794,0.2645,1,0,1
0.455,0.324037034920393,0.4055,1,0,1
0.48,0.3535533905932738,0.524,1,0,1
0.485,0.33166247903553997,0.464,1,0,1
0.5,0.34641016151377546,0.439,1,0,1
0.515,0.3535533905932738,0.5805,1,0,1
0.52,0.37416573867739417,0.622,1,0,2
0.545,0.3872983346207417,0.7805,0,1,2
0.545,0.37416573867739417,0.772,1,0,2
0.55,0.3535533905932738,0.741,1,0,2
0.55,0.4242640687119285,0.8265,0,1,2
0.55,0.36055512754639896,0.7275,0,1,2
0.555,0.3535533905932738,0.7005,1,0,2
0.56,0.3807886552931954,0.9355,0,1,2
0.565,0.3872983346207417,1.1815,1,0,3
0.57,0.4,1.0145,0,1,3
0.575,0.41231056256176607,1.1,0,0,3
0.585,0.4,1.218,0,1,3
0.59,0.39370039370059057,0.874,0,1,2
0.595,0.39370039370059057,0.984,1,0,2
0.6,0.36055512754639896,1.0105,0,1,3
0.61,0.39370039370059057,1.0765,0,1,3
0.615,0.4527692569068708,1.337,0,1,3
0.625,0.4242640687119285,1.3705,0,1,3
0.625,0.43588989435406733,1.7015,0,0,3
0.63,0.4242640687119285,1.2435,0,1,3
0.63,0.4183300132670378,1.4135,0,1,3
0.635,0.39370039370059057,1.073,0,0,3
0.635,0.4183300132670378,1.477,0,0,3
0.635,0.4242640687119285,1.2915,0,1,3
0.65,0.4,1.3105,0,0,3
0.67,0.4242640687119285,1.4915,0,1,3
0.675,0.4183300132670378,1.494,0,0,3
0.675,0.3872983346207417,1.1965,0,0,3
0.68,0.4301162633521313,1.672,0,1,3
0.7,0.4636809247747852,1.9125,0,1,3
0.71,0.4183300132670378,1.907,0,0,3
0.715,0.4242640687119285,1.79,0,0,3
0.72,0.4527692569068708,1.7495,0,0,3
0.42,0.31622776601683794,0.3415,1,0,1
0.48,0.31622776601683794,0.519,1,0,1
0.48,0.36055512754639896,0.5305,0,1,1
0.51,0.39370039370059057,1.2825,0,1,3
0.515,0.37416573867739417,0.7165,1,0,2
0.56,0.4242640687119285,1.6645,0,0,3
0.56,0.37416573867739417,0.837,1,0,2
0.57,0.3872983346207417,0.9645,0,0,2
0.605,0.39370039370059057,1.1,0,0,3
0.625,0.4,1.2415,0,1,3
0.64,0.4183300132670378,1.3185,0,0,3
0.65,0.4301162633521313,1.3455,0,1,3
0.3,0.22360679774997896,0.1185,1,0,1
0.35,0.3,0.197,0,1,1
0.455,0.36055512754639896,0.4725,1,0,1
0.46,0.33166247903553997,0.4495,1,0,1
0.49,0.3391164991562634,0.557,1,0,1
0.5,0.34641016151377546,0.516,1,0,1
0.54,0.3674234614174767,0.709,1,0,2
0.55,0.3807886552931954,0.7385,0,1,2
0.55,0.33166247903553997,0.7935,1,0,2
0.555,0.3807886552931954,0.9205,0,1,2
0.57,0.37416573867739417,0.7655,1,0,2
0.58,0.37416573867739417,0.824,0,1,2
0.58,0.3807886552931954,0.83,1,0,2
0.585,0.41231056256176607,0.985,1,0,2
0.585,0.3872983346207417,0.997,0,1,2
0.595,0.37416573867739417,0.914,0,0,2
0.6,0.41231056256176607,1.13,0,0,3
0.615,0.39370039370059057,1.0805,0,0,3
0.63,0.39370039370059057,1.105,0,1,3
0.63,0.39370039370059057,1.229,0,1,3
0.635,0.4183300132670378,1.2355,0,0,3
0.645,0.43588989435406733,1.2395,0,0,3
0.65,0.406201920231798,1.357,0,0,3
0.655,0.4242640687119285,1.402,0,1,3
0.655,0.469041575982343,1.359,0,0,3
0.67,0.43588989435406733,1.669,0,1,3
0.67,0.4472135954999579,1.7405,0,1,3
0.695,0.458257569495584,1.51,0,1,3
0.695,0.44158804331639234,1.6645,0,1,3
0.77,0.4183300132670378,2.0505,0,1,3
0.28,0.2645751311064591,0.124,1,0,1
0.33,0.282842712474619,0.14,1,0,1
0.35,0.27386127875258304,0.1695,1,0,1
0.37,0.3,0.218,1,0,1
0.43,0.3391164991562634,0.384,1,0,1
0.435,0.3082207001484488,0.393,1,0,1
0.44,0.33166247903553997,0.3805,1,0,1
0.475,0.33166247903553997,0.4895,0,1,1
0.475,0.37416573867739417,0.5135,0,1,1
0.48,0.33166247903553997,0.4495,1,0,1
0.56,0.3674234614174767,0.8025,0,0,2
0.585,0.406201920231798,1.053,0,0,3
0.585,0.41231056256176607,0.9945,0,0,2
0.385,0.31622776601683794,0.3175,0,1,1
0.39,0.29154759474226505,0.344,1,0,1
0.39,0.31622776601683794,0.2845,1,0,1
0.405,0.29154759474226505,0.3035,1,0,1
0.475,0.3391164991562634,0.499,1,0,1
0.5,0.3535533905932738,0.577,0,1,1
0.515,0.3535533905932738,0.615,0,0,2
0.52,0.406201920231798,0.791,0,1,2
0.55,0.36055512754639896,0.8395,0,1,2
0.56,0.39370039370059057,0.8675,0,1,2
0.565,0.406201920231798,0.887,0,0,2
0.59,0.3674234614174767,0.966,0,1,2
0.6,0.4527692569068708,1.176,0,1,3
0.625,0.3872983346207417,1.0945,0,0,3
0.71,0.44158804331639234,1.9485,0,1,3
